game_id,white_player,black_player,white_groups,black_groups,all_groups,white_spbts,black_spbts,white_exposure,black_exposure,plies_analyzed,white_f_pawn_fates,black_f_pawn_fates,white,black,result,date,time_control,variant,starting_fen,white_elo,black_elo,white_a,black_a,white_b,black_b,white_c,black_c,white_d,black_d,white_e,black_e,white_f,black_f,white_g,black_g,white_h,black_h,cohort_id,cohort_name,cohort_tags
lUqAfO0l,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.140625,0.045454545454545456,128,132,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
3UJuPFpF,Jkkiu,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.11678832116788321,0.025423728813559324,137,118,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Jkkiu,LeelaRookOdds,0-1,2025.08.05,300+30,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.125,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
gjXX9GUo,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.0,0.015873015873015872,124,126,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
dWSDYKQR,DFedor777,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.07801418439716312,0.08571428571428572,141,140,23,"{'never_blocked': 0, 'push_f3': 1, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",DFedor777,LeelaRookOdds,0-1,2025.08.05,900+10,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4583333333333333,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
uculuxrJ,Jkkiu,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.1452991452991453,0.0,117,124,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Jkkiu,LeelaRookOdds,0-1,2025.08.05,300+30,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
S0jHoXA3,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.0,0.0,113,122,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
dvf4qrUV,LeelaRookOdds,monzer2500,[],[],"['engine', 'cohort_member']",0.18518518518518517,0.07575757575757576,135,132,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 1, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,monzer2500,0-1,2025.08.05,180+2,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2169,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.5,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
48YKynA7,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.10833333333333334,0.06666666666666667,120,150,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
WX7yq8vh,DFedor777,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.11764705882352941,0.02631578947368421,136,152,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",DFedor777,LeelaRookOdds,0-1,2025.08.05,600+0,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.16666666666666666,0.0,0.0,0.041666666666666664,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
vW8ac7VM,Jkkiu,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.17796610169491525,0.0,118,108,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Jkkiu,LeelaRookOdds,0-1,2025.08.05,300+30,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
Fo6e1MoG,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.03278688524590164,0.0,122,112,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 1, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
LduZRbvs,brmbolec,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.13071895424836602,0.19827586206896552,153,116,23,"{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",brmbolec,LeelaRookOdds,0-1,2025.08.05,720+20,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1258,2000,0.0,0.0,0.0,0.5833333333333334,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
yRiS3gbw,monzer2500,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.09174311926605505,0.0,109,128,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",monzer2500,LeelaRookOdds,1-0,2025.08.05,180+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,2169,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
f34Svujc,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.014598540145985401,0.056338028169014086,137,142,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
UdkglpGQ,Jkkiu,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.19047619047619047,0.10483870967741936,126,124,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",Jkkiu,LeelaRookOdds,0-1,2025.08.05,300+30,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5416666666666666,0.125,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
nR19EYGh,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.18487394957983194,0.14035087719298245,119,114,23,"{'never_blocked': 0, 'push_f3': 1, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.5,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
ux0UI2aU,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.140625,0.1,128,140,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5833333333333334,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
mdThqUsb,FIFOU,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.0,0.15492957746478872,120,142,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",FIFOU,LeelaRookOdds,0-1,2025.08.05,600+3,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,2398,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
ruPEn5er,LeelaRookOdds,EPHS-Cavanah,[],[],"['engine', 'cohort_member']",0.08,0.043478260869565216,100,138,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 1, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",LeelaRookOdds,EPHS-Cavanah,0-1,2025.08.05,1800+30,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.25,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
PhXi4XKM,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.19008264462809918,0.18461538461538463,121,130,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9583333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
768Qpmy0,LeelaRookOdds,EPHS-Cavanah,[],[],"['engine', 'cohort_member']",0.11811023622047244,0.06557377049180328,127,122,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,EPHS-Cavanah,1-0,2025.08.05,1800+30,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2232,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
cC7rj3ZB,FIFOU,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.0,0.1746031746031746,116,126,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",FIFOU,LeelaRookOdds,0-1,2025.08.05,600+3,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,2398,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
nmSsZvym,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.18110236220472442,0.0,127,120,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
3ygKgWUK,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.0,0.0,99,90,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
foDBTBUU,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.05384615384615385,0.21212121212121213,130,132,23,"{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",LeelaRookOdds,ToTheLastStage,1/2-1/2,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.2916666666666667,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
9uMAUdzz,FIFOU,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.1452991452991453,0.1076923076923077,117,130,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",FIFOU,LeelaRookOdds,0-1,2025.08.05,600+3,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,2398,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
ZqaCnKIR,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.0,0.13636363636363635,114,132,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
zvtnjNhh,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.2796610169491525,0.0,118,104,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
d0xwaVeR,Midnightradio27,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.09523809523809523,0.08130081300813008,126,123,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",Midnightradio27,LeelaRookOdds,0-1,2025.08.05,600+5,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4166666666666667,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
HTINXy0l,LeelaRookOdds,feriari,[],[],"['engine', 'cohort_member']",0.1510791366906475,0.05555555555555555,139,126,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,feriari,1-0,2025.08.05,600+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1842,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.2916666666666667,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
dGoRIn6M,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.12903225806451613,0.031746031746031744,124,126,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
EUgadWAo,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.11764705882352941,0.016129032258064516,136,124,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
IZfBYJbn,LeelaRookOdds,ToTheLastStage,[],[],"['engine', 'cohort_member']",0.16101694915254236,0.25316455696202533,118,158,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,ToTheLastStage,1-0,2025.08.05,600+3,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,2005,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.7916666666666666,0.75,0.0,0.16666666666666666,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
